10,11,8,9,7,9,10,13,8,8,6,6,5,10,9,12,8,9,7,7,7,8,8,10,9,11,10,8,7,11,9,12,11,12,7,7,7,11,11,13,6,9,6,7,6,11,7,9,9,8,4,9,7,8,8,11,10,12,9,10,9,10,9,9,10,12,10,9,8,7,9,13,7,10,7,11,7,7,7,8,8,9,7,7,7,9,5,8,8,11,8,9,8,11,9,11,10,11,8,9,7,9,8,11,8,13,9,10,5,6,8,11,8,11,8,9,6,9,8,11,9,11,9,10,7,11,10,12,Brandt_Cormorant
9,15,11,11,7,10,10,12,5,11,8,8,5,10,9,10,4,11,10,9,7,9,8,8,6,11,11,9,6,11,9,11,10,16,12,11,9,13,11,11,5,14,9,9,7,10,7,9,6,9,7,12,7,8,9,9,7,12,11,11,7,9,10,9,9,12,12,13,9,10,13,17,6,9,7,11,7,8,11,15,6,7,8,8,7,12,8,11,7,10,9,9,8,12,11,14,9,12,10,10,7,11,12,16,6,11,9,11,5,7,11,16,4,8,8,11,6,10,9,13,7,10,9,12,7,13,12,13,Brandt_Cormorant
15,8,2,3,6,6,4,8,15,9,2,2,4,4,4,9,12,6,2,4,6,4,4,8,9,5,5,5,5,5,3,6,17,7,2,4,7,5,3,8,14,7,2,4,4,4,3,7,12,5,2,6,6,4,4,5,9,6,5,5,6,5,4,4,17,7,3,6,8,3,2,8,14,8,2,6,5,3,2,6,12,6,3,3,6,5,2,5,9,5,3,4,6,6,5,5,17,7,3,6,7,4,2,8,15,11,3,5,4,3,1,12,11,9,3,5,6,4,2,7,9,6,4,6,5,5,4,5,Brandt_Cormorant
11,11,6,7,7,10,9,13,7,9,4,5,6,11,10,12,7,12,6,6,6,10,8,9,8,10,9,9,8,13,9,10,13,11,7,7,8,11,11,16,6,9,6,7,8,11,7,8,9,9,4,10,8,8,7,9,11,14,10,11,9,11,9,9,12,13,11,10,8,6,7,14,6,8,6,13,7,7,7,9,8,8,6,7,8,10,6,8,9,11,7,10,10,11,10,13,11,13,9,9,7,8,6,12,8,12,9,10,5,6,6,10,7,12,8,9,7,8,7,12,10,11,8,10,9,11,10,13,Brandt_Cormorant
10,14,9,8,6,8,10,13,6,10,6,7,5,9,10,11,6,10,8,6,6,8,10,10,7,10,9,8,5,9,12,13,10,15,10,9,8,8,11,14,6,13,8,8,7,9,7,9,8,10,6,9,6,7,8,11,8,14,10,10,7,8,9,9,10,13,10,11,7,7,9,15,7,9,8,11,6,7,8,11,8,8,8,7,6,9,6,11,8,10,8,8,7,10,8,12,10,10,7,9,6,9,8,15,7,11,7,10,5,6,9,13,6,9,7,10,6,9,8,12,8,9,9,10,6,12,9,12,Brandt_Cormorant
12,11,6,7,6,9,8,13,8,8,4,5,5,11,9,13,5,8,7,8,9,13,10,10,7,10,10,10,8,15,10,11,14,12,6,7,8,10,8,13,8,9,5,6,6,11,8,11,6,6,4,11,10,12,11,11,7,13,12,13,11,13,11,9,14,14,9,8,7,6,6,12,9,13,8,10,6,5,5,7,5,10,10,11,10,12,5,6,7,11,10,13,11,14,10,11,12,13,8,9,6,8,5,11,9,15,10,10,5,5,5,10,5,12,10,14,9,11,7,8,8,11,11,15,9,13,10,11,Brandt_Cormorant
10,10,11,8,6,6,8,12,7,6,7,6,5,9,9,10,6,7,9,7,6,8,10,9,5,8,13,8,7,10,10,11,11,13,12,8,7,5,8,11,6,11,10,7,5,7,8,8,7,9,6,8,7,8,10,10,6,9,11,9,8,10,11,9,11,12,10,8,7,6,12,13,7,9,9,9,4,6,11,10,7,8,10,8,6,8,6,9,5,10,11,9,9,9,9,9,11,13,9,7,7,9,8,9,8,11,12,8,4,5,8,8,6,9,9,10,6,9,8,9,6,9,11,11,7,11,11,10,Brandt_Cormorant
10,14,11,9,5,9,11,13,6,9,7,7,5,12,12,13,7,10,9,8,6,9,10,11,7,13,14,9,5,10,9,11,12,17,11,9,6,10,11,13,6,12,8,8,6,10,9,10,8,9,6,10,6,9,11,11,8,13,13,10,7,10,11,9,12,15,13,9,6,8,12,16,7,11,9,11,5,7,10,12,7,10,10,9,7,11,8,9,7,12,10,10,7,11,13,14,10,13,11,9,5,12,12,15,8,13,12,10,4,6,10,14,6,11,10,12,6,10,11,13,8,11,9,11,6,11,15,16,Brandt_Cormorant
11,12,7,6,5,8,9,14,7,9,5,5,4,10,9,11,6,9,7,6,7,9,9,9,9,11,9,8,7,11,10,11,13,13,8,7,6,9,11,14,7,10,6,6,5,9,7,10,7,7,4,9,7,7,8,10,10,13,10,10,9,9,9,9,13,12,10,9,6,7,9,15,7,9,7,10,5,6,8,10,7,8,8,8,7,10,6,7,9,11,9,10,9,10,8,11,12,11,9,8,5,9,9,16,8,11,9,10,4,6,7,12,6,9,8,11,7,9,8,9,10,9,8,13,8,11,10,12,Brandt_Cormorant
11,12,8,10,5,8,10,12,7,8,6,7,5,10,9,12,5,8,9,8,6,8,9,9,8,12,11,9,6,9,10,12,12,13,8,9,7,9,12,14,7,10,6,8,7,11,8,10,7,7,5,12,7,9,9,10,10,13,12,11,7,9,10,10,12,13,11,10,7,7,9,14,7,10,8,11,7,7,7,9,7,9,9,9,7,11,7,8,8,13,10,10,8,11,10,12,11,12,10,10,5,8,8,13,8,13,10,10,5,6,8,11,5,12,9,10,6,9,9,10,7,12,11,12,6,12,11,11,Brandt_Cormorant
11,6,2,6,13,7,5,9,8,6,3,7,10,8,5,5,11,7,3,6,7,5,4,4,10,6,3,6,8,6,3,7,11,7,3,6,15,8,4,8,6,6,4,8,12,10,4,4,12,6,2,9,8,5,4,3,12,6,4,7,9,5,4,5,11,7,4,8,14,5,3,7,7,5,3,11,12,7,3,4,11,2,3,5,8,8,2,5,11,5,3,6,10,7,4,8,11,6,3,8,13,6,2,6,10,7,3,9,10,6,3,7,12,5,2,5,7,6,4,8,11,4,2,7,9,7,3,8,Brandt_Cormorant
10,15,11,10,5,10,13,16,5,10,8,8,5,13,13,12,3,10,11,8,7,11,13,10,6,12,14,10,6,13,13,13,11,17,13,10,7,12,14,16,6,13,9,9,6,11,9,11,5,9,7,11,7,10,12,12,6,13,14,12,8,11,13,10,10,14,14,12,7,9,14,18,6,11,10,12,6,8,11,12,5,10,12,9,7,12,9,9,5,12,13,11,8,12,14,13,10,15,14,10,6,11,12,15,6,14,14,12,5,7,10,13,3,11,13,13,6,11,11,11,6,12,14,14,6,13,14,13,Brandt_Cormorant
9,15,12,11,6,11,13,15,4,10,8,8,5,13,13,12,3,10,11,10,7,11,13,10,6,12,14,11,7,14,14,14,10,16,13,11,8,13,14,14,5,12,9,9,6,11,9,10,5,8,6,12,8,10,12,12,7,14,14,12,9,12,14,11,9,13,14,12,8,10,13,16,5,11,9,12,6,8,10,11,4,10,11,10,8,13,8,8,6,13,13,12,9,13,14,13,10,14,13,11,6,12,12,16,5,13,12,12,5,8,11,13,3,12,12,13,7,12,12,11,7,13,14,15,7,15,14,13,Brandt_Cormorant
11,14,10,9,6,9,9,11,7,9,6,7,5,11,9,11,6,8,7,8,7,9,9,10,9,11,11,10,7,11,9,12,12,12,8,8,7,10,11,13,7,9,7,7,5,11,8,10,7,6,4,12,8,10,9,11,9,12,11,12,9,11,9,9,11,11,9,11,7,7,8,13,7,10,9,12,5,6,7,9,7,9,10,10,8,12,6,7,8,10,10,11,9,12,9,12,11,11,9,11,7,9,8,12,8,13,10,12,5,6,7,11,6,11,10,12,7,9,7,10,9,10,10,12,8,12,10,13,Brandt_Cormorant
10,8,6,8,7,7,6,11,10,9,4,5,5,9,6,9,12,12,4,5,6,7,5,6,11,11,6,7,5,7,5,7,11,9,5,7,7,8,9,12,9,8,5,5,6,10,6,7,12,9,3,7,7,7,6,6,14,13,7,8,6,7,5,7,11,10,8,9,7,5,7,11,9,7,6,11,6,5,5,7,12,7,7,7,6,7,3,7,12,9,7,8,7,7,6,10,10,10,6,7,6,8,6,9,9,11,8,8,4,4,5,9,10,9,5,8,6,7,4,9,12,7,5,8,5,8,7,12,Brandt_Cormorant
10,17,14,11,5,11,15,17,4,10,9,8,5,13,15,12,2,10,12,9,7,11,14,10,6,12,15,11,7,15,16,14,10,19,15,11,7,12,16,15,4,14,10,8,5,11,10,10,4,9,7,11,6,9,13,12,7,14,15,12,8,13,16,12,10,15,15,11,7,10,16,19,4,10,10,11,5,8,12,13,4,10,12,8,6,12,9,9,6,15,15,12,8,13,14,15,10,15,14,10,5,12,14,18,5,13,15,13,4,7,12,14,2,12,13,13,6,11,12,11,6,13,16,15,7,14,15,14,Brandt_Cormorant
12,13,9,9,5,10,12,17,6,8,7,7,5,13,12,14,4,9,10,10,8,12,12,10,8,14,14,12,8,14,11,13,13,15,10,9,7,11,12,15,6,11,8,8,6,11,10,12,4,7,6,13,10,13,12,11,8,16,14,14,10,13,12,11,13,14,12,11,7,7,10,17,7,11,10,12,6,7,9,11,4,9,12,12,10,14,7,7,7,14,12,13,11,14,12,14,12,14,11,9,5,9,9,17,7,14,13,13,5,6,9,12,3,10,11,15,9,13,10,10,8,11,12,15,8,16,14,15,Brandt_Cormorant
17,7,1,6,12,7,2,10,12,6,1,4,7,7,2,6,8,6,2,6,12,7,3,3,13,7,3,8,14,10,3,6,18,8,2,6,14,8,2,10,10,5,2,5,8,7,2,4,7,4,1,9,12,7,3,2,14,10,4,9,15,8,3,5,17,10,4,9,14,5,2,9,10,5,2,8,8,4,1,4,6,2,3,6,12,9,2,3,13,7,3,8,15,9,4,9,18,11,4,8,13,7,1,6,12,9,4,7,7,4,1,7,8,4,2,8,11,8,3,6,14,5,3,10,14,10,4,9,Brandt_Cormorant
11,10,6,6,6,6,6,11,9,7,4,4,4,8,7,12,7,7,5,7,10,10,9,10,10,9,7,9,10,13,8,11,13,11,5,5,6,6,7,11,9,8,5,4,5,7,6,9,7,6,3,9,10,9,8,11,9,10,9,11,12,12,8,8,12,10,6,6,6,5,7,12,9,10,6,7,5,4,6,8,7,8,7,9,10,9,4,6,9,9,8,11,12,13,9,11,11,8,6,6,6,7,6,11,9,12,7,8,4,4,5,9,7,11,7,12,10,7,6,8,11,8,8,13,10,12,8,10,Brandt_Cormorant
11,11,7,8,7,10,9,13,7,7,5,7,6,12,10,13,6,8,7,9,8,11,11,10,9,10,10,10,8,14,10,12,12,13,7,7,7,10,10,12,7,8,6,7,6,13,9,11,7,6,4,11,9,12,11,12,9,12,11,12,10,13,10,10,12,14,10,9,7,7,8,15,7,12,9,12,6,7,7,8,7,9,10,11,9,11,5,7,8,10,10,11,11,13,10,14,12,14,9,9,6,9,7,13,7,14,11,12,5,6,6,9,6,11,10,13,7,9,7,10,9,10,10,13,8,12,10,15,Brandt_Cormorant
10,11,9,10,7,9,8,11,6,8,6,6,6,11,9,9,8,8,6,7,8,9,8,10,9,9,9,8,8,10,9,11,11,12,8,8,8,9,9,11,6,9,7,7,7,11,7,8,9,7,4,9,8,8,8,11,10,9,9,11,10,10,10,8,11,11,8,9,8,7,8,13,6,8,6,9,7,7,8,9,9,8,7,7,8,10,6,9,9,9,8,9,10,12,9,11,11,11,8,8,7,10,8,12,7,11,9,10,6,6,7,11,7,11,8,10,7,8,7,10,10,9,9,10,8,12,9,12,Brandt_Cormorant
15,5,3,3,3,2,4,9,14,4,1,1,2,3,4,13,13,6,4,3,5,3,7,10,10,6,9,6,3,4,6,8,17,7,2,2,3,2,4,12,14,4,1,3,3,4,6,10,12,4,2,6,6,6,7,8,9,5,6,5,5,3,4,5,18,10,4,2,3,3,2,10,13,9,4,5,3,3,3,6,12,5,5,6,7,4,2,6,8,3,3,4,5,4,6,10,18,9,3,2,3,4,1,8,14,11,6,5,2,3,2,6,13,9,4,5,5,4,4,8,9,4,4,5,4,5,7,9,Brandt_Cormorant
12,9,4,4,3,5,8,13,9,6,3,3,3,7,9,13,6,6,5,8,10,10,11,9,7,7,8,11,10,13,10,11,14,11,6,4,4,6,8,12,9,8,5,4,4,7,8,11,5,5,4,11,10,10,10,10,7,9,11,13,11,12,10,8,14,12,9,6,4,4,5,11,10,11,9,8,4,3,4,7,5,8,10,10,10,12,5,5,6,8,11,12,11,12,10,9,13,10,6,5,4,6,5,11,10,13,9,7,3,3,4,11,5,10,10,13,10,9,6,7,7,8,10,14,10,14,8,8,Brandt_Cormorant
10,12,8,9,7,10,10,13,6,10,6,7,6,12,10,11,5,10,8,9,9,11,9,9,7,11,10,11,9,13,10,11,11,13,9,9,8,12,12,14,5,11,8,8,7,12,8,9,7,9,5,11,9,10,10,11,8,13,11,12,10,12,11,10,11,14,11,12,8,8,9,14,6,10,8,13,7,8,8,11,6,10,9,9,9,12,7,9,7,12,10,12,10,13,11,13,11,14,10,11,7,10,8,13,7,13,10,11,6,7,8,13,5,11,9,13,8,10,8,11,9,10,10,14,8,14,12,13,Brandt_Cormorant
10,14,10,10,7,11,13,15,5,10,8,7,5,13,13,13,4,12,10,8,6,10,12,10,7,12,13,10,7,13,12,14,10,16,11,10,8,12,15,15,4,12,9,9,7,12,9,10,6,10,7,11,7,9,11,13,9,14,13,12,9,12,12,11,10,14,14,12,8,9,12,16,5,11,9,13,7,8,10,11,6,10,10,9,7,12,9,10,8,13,13,11,9,12,12,14,10,13,12,11,7,11,11,16,6,13,11,12,5,7,10,13,4,11,10,12,7,11,11,13,8,12,12,13,7,14,13,15,Brandt_Cormorant
11,8,5,6,4,5,5,8,14,10,3,4,4,5,4,9,12,8,4,3,3,4,6,9,5,5,5,4,3,5,7,9,12,8,5,5,5,5,4,7,13,8,4,5,4,5,3,8,14,6,3,5,3,3,5,9,5,6,6,4,3,4,7,6,12,8,6,5,5,4,3,8,13,9,4,5,4,4,3,6,13,7,5,3,3,3,3,7,5,6,6,4,3,4,6,8,12,8,4,5,4,6,4,8,14,10,4,5,3,3,3,12,12,11,6,4,2,4,3,10,6,7,8,5,3,4,4,9,Brandt_Cormorant
15,6,2,7,12,8,3,11,11,5,1,5,8,9,3,8,8,5,2,7,13,8,3,5,12,9,4,9,13,9,3,7,16,8,2,7,13,8,3,11,9,5,2,6,9,8,2,5,7,4,2,11,13,7,3,3,12,11,5,10,14,8,3,6,16,10,3,10,13,5,2,9,9,5,2,9,9,5,2,4,7,3,3,8,13,10,1,4,12,7,3,9,14,10,4,9,16,10,3,9,12,6,1,7,12,9,3,8,7,4,1,9,8,5,3,10,13,8,2,7,13,5,3,11,13,11,4,9,Brandt_Cormorant
9,12,8,6,5,7,9,12,8,9,5,5,4,7,10,13,6,8,7,5,4,7,11,11,6,11,12,7,5,10,11,11,11,11,7,6,6,8,12,13,8,8,6,6,5,8,7,12,8,8,5,8,5,7,10,13,7,11,12,9,7,9,11,9,11,12,8,7,6,6,7,10,8,10,6,8,5,6,6,9,7,9,8,7,6,9,5,8,6,9,11,10,7,10,10,12,11,11,9,8,5,7,7,12,9,12,9,9,4,5,7,13,5,10,10,11,6,9,9,11,6,8,12,13,6,10,11,12,Brandt_Cormorant
12,8,5,6,5,7,5,8,13,7,3,4,4,6,5,9,10,9,5,5,6,6,6,6,9,10,7,6,5,7,7,8,14,9,6,6,6,7,6,9,12,7,4,4,4,7,5,9,10,6,3,6,7,7,8,7,11,11,8,7,6,7,8,7,14,10,7,7,6,5,5,10,12,10,5,7,4,4,4,7,10,7,6,6,7,7,4,6,10,9,7,7,7,8,7,11,13,9,5,7,6,8,5,7,13,13,7,6,4,4,3,8,10,9,7,9,7,5,4,7,10,8,8,8,6,9,7,11,Brandt_Cormorant
8,12,10,9,6,9,11,13,5,8,7,7,5,13,12,11,5,9,10,9,7,10,12,10,8,10,13,10,7,12,12,13,10,14,10,8,7,10,13,14,5,11,8,9,7,11,9,9,7,9,6,11,8,9,10,13,8,11,12,12,9,12,12,10,9,12,11,11,8,7,10,14,6,10,9,14,7,7,9,11,7,10,11,10,8,10,7,10,7,11,11,12,9,11,11,13,9,12,10,10,7,10,9,12,6,14,11,12,5,6,9,12,5,12,10,12,7,10,10,12,8,10,10,13,7,12,12,14,Brandt_Cormorant
11,12,7,5,3,6,6,10,8,8,4,5,4,9,7,13,7,10,6,7,7,11,10,9,6,9,11,11,10,16,10,9,14,14,8,4,3,7,7,12,7,8,7,6,4,9,6,10,7,8,5,11,8,10,8,9,7,13,11,12,12,14,10,9,13,15,8,4,3,5,9,17,7,10,7,9,4,6,7,8,7,8,8,9,9,11,5,7,9,11,8,11,12,15,10,12,12,15,9,7,3,5,7,14,9,15,9,9,4,5,5,9,6,11,8,10,8,10,7,9,9,10,8,11,9,14,9,12,Brandt_Cormorant
5,6,5,9,5,7,5,5,7,5,5,7,6,12,10,10,10,9,6,6,5,7,8,10,7,8,7,5,3,4,6,8,7,9,5,7,5,7,7,9,5,7,9,10,9,13,9,10,11,12,9,9,5,6,10,11,7,8,7,6,4,6,10,5,8,11,8,8,4,6,6,8,6,9,7,12,8,9,12,10,11,8,7,6,5,9,14,14,6,7,8,5,4,5,10,9,8,9,5,5,4,10,7,7,8,12,7,9,4,5,9,11,7,10,7,9,5,5,8,9,6,8,9,6,3,4,6,6,Brandt_Cormorant
10,10,10,8,8,9,10,11,6,7,6,7,7,10,8,8,8,9,7,7,8,7,8,7,10,9,10,8,8,9,9,10,11,11,10,7,9,9,9,11,5,8,8,8,9,10,6,6,9,8,5,9,8,6,7,8,10,11,10,9,9,8,8,8,11,10,9,10,9,7,9,12,6,6,6,11,9,8,8,8,9,6,6,6,8,9,6,9,9,10,8,8,9,9,8,9,10,10,9,9,8,8,8,11,7,9,8,10,7,6,7,10,7,8,7,8,8,8,8,10,9,9,8,10,9,11,10,9,Brandt_Cormorant
10,9,5,8,7,8,7,10,9,5,3,5,5,9,8,12,10,7,4,6,7,8,8,9,11,11,7,8,7,9,6,10,13,10,6,7,7,8,8,11,9,6,4,5,6,10,8,11,9,4,2,9,9,10,9,9,11,10,8,9,9,9,7,9,14,12,7,8,7,5,5,12,10,10,7,9,6,5,4,6,9,7,8,10,9,9,3,5,9,9,7,10,9,9,8,12,12,11,6,7,6,6,5,11,9,13,8,9,4,4,4,8,9,10,8,13,6,7,5,8,12,9,7,10,7,9,8,12,Brandt_Cormorant
10,14,11,10,5,7,11,14,6,9,8,7,4,9,10,11,6,10,9,6,5,7,9,9,7,10,11,8,5,11,11,12,11,14,12,10,7,9,11,14,6,12,9,7,5,8,7,8,8,9,6,8,5,6,8,10,9,12,9,9,7,8,10,10,11,12,11,10,7,8,12,16,7,8,7,9,5,6,10,13,8,8,7,5,5,9,8,10,9,10,8,8,6,10,10,12,10,11,10,9,5,11,13,15,7,11,10,10,4,6,11,14,6,10,9,9,4,9,9,12,7,9,11,12,6,10,10,11,Brandt_Cormorant
8,12,6,4,5,9,8,8,9,7,4,4,3,10,9,11,8,6,5,6,6,10,9,9,3,4,9,10,8,12,9,8,10,13,6,5,5,9,7,7,10,10,5,5,4,9,7,7,9,7,4,12,7,9,7,9,4,6,9,14,10,11,9,8,10,14,7,7,5,5,6,9,10,12,8,9,4,4,4,6,9,9,8,10,7,10,4,7,6,7,7,13,10,13,10,13,9,11,6,7,5,5,5,10,9,15,9,10,3,3,5,10,8,12,7,10,4,5,5,9,7,7,6,11,7,14,9,12,Brandt_Cormorant
10,18,11,9,4,7,7,10,6,11,7,6,4,9,9,10,5,10,9,8,6,10,10,8,7,11,11,9,6,11,10,11,12,16,9,7,5,8,11,14,7,12,7,6,5,10,9,11,7,8,5,10,7,10,11,10,7,12,12,11,8,10,12,9,12,14,12,9,5,6,9,17,7,11,9,11,5,6,8,11,7,8,10,10,8,10,5,8,7,10,11,11,8,11,10,12,10,13,9,7,4,10,10,17,7,14,10,10,3,5,8,13,5,10,9,11,7,9,8,11,7,10,10,12,7,11,12,13,Red_faced_Cormorant
9,13,10,9,5,9,10,11,5,8,6,6,5,12,12,12,4,8,8,8,8,11,12,11,6,9,12,10,8,14,12,13,11,16,11,9,6,10,11,12,6,11,7,7,5,10,8,10,6,7,5,11,8,9,10,12,7,10,11,11,10,12,12,10,11,15,11,10,6,7,10,15,7,11,8,11,5,6,7,10,6,9,9,8,8,11,7,7,6,11,10,10,9,12,11,12,10,14,11,9,5,9,10,15,7,14,12,11,4,5,8,12,4,12,11,13,7,9,8,9,7,12,12,12,7,12,10,11,Red_faced_Cormorant
10,13,8,6,3,6,10,13,6,7,5,4,3,11,15,16,3,7,8,8,7,13,15,11,4,9,13,10,6,14,13,12,14,14,9,6,4,6,9,14,9,10,5,5,4,9,14,18,3,6,5,12,11,17,17,14,5,11,13,12,9,14,14,9,13,14,9,7,4,5,8,16,9,19,14,10,4,4,6,9,3,11,17,16,10,13,6,6,4,11,13,13,9,13,12,12,10,15,10,6,3,6,8,13,7,18,15,10,3,4,7,11,3,13,14,15,7,9,10,8,6,11,12,13,6,13,13,12,Red_faced_Cormorant
10,8,6,6,3,6,6,11,11,7,3,3,2,6,6,13,10,6,5,5,4,7,8,12,8,7,9,7,4,9,8,14,11,9,7,5,4,6,6,13,10,9,5,4,3,5,5,10,11,6,3,7,5,7,8,10,8,8,8,9,6,9,9,10,11,10,9,6,3,6,6,12,11,10,7,6,3,4,4,8,11,8,7,7,5,5,4,7,8,9,9,9,6,10,9,10,9,9,9,7,3,9,7,11,11,12,9,8,3,4,4,11,11,12,8,9,4,5,6,9,10,11,10,10,5,9,8,10,Red_faced_Cormorant
9,14,11,10,5,10,12,14,4,9,7,7,5,13,14,13,3,9,10,9,7,13,14,11,6,11,15,12,7,15,15,15,10,16,11,8,7,11,13,13,4,11,9,8,6,12,10,10,5,8,6,12,8,11,13,14,6,12,15,15,10,14,15,11,10,14,12,10,7,8,11,15,5,12,10,12,6,7,10,10,5,11,13,11,8,12,8,9,5,14,15,15,10,14,13,12,9,13,12,10,6,10,11,13,5,15,14,12,5,7,9,10,3,13,14,14,7,11,10,9,6,13,14,16,8,15,14,13,Red_faced_Cormorant
10,13,11,9,4,9,13,15,4,8,8,7,5,13,14,13,3,9,11,10,8,12,15,11,6,12,16,12,8,14,14,14,11,16,14,8,5,9,13,14,4,11,10,7,6,12,11,11,4,8,7,13,8,11,13,14,5,12,16,15,10,14,15,11,11,14,14,9,5,7,12,16,5,12,12,12,5,7,10,10,4,12,13,12,8,12,8,8,5,13,15,15,10,14,13,12,10,15,13,9,5,9,11,15,5,15,16,14,5,6,10,10,2,13,15,16,7,12,11,9,6,13,15,15,7,15,15,14,Red_faced_Cormorant
10,17,13,11,6,10,13,16,4,10,9,8,5,13,14,13,2,10,12,10,8,12,13,10,7,12,15,12,7,14,13,14,11,18,13,11,8,12,15,16,5,14,10,8,6,12,11,12,4,9,7,13,8,11,13,13,7,14,15,13,9,12,14,12,11,16,14,12,8,9,14,19,5,12,10,12,6,8,12,14,3,10,12,11,8,14,9,9,6,13,13,13,9,13,14,14,11,16,13,10,6,11,13,18,5,14,14,13,5,7,11,14,2,11,13,15,7,12,11,11,7,12,14,15,8,14,14,14,Red_faced_Cormorant
12,15,9,7,4,6,11,15,7,9,6,5,4,10,12,13,5,9,8,7,7,11,12,9,7,11,12,9,7,13,12,11,14,17,10,6,5,8,12,16,7,11,8,7,5,10,8,11,6,6,5,10,7,10,11,11,7,10,13,12,8,11,12,9,13,16,11,7,6,7,10,16,8,12,8,9,5,6,10,12,6,8,11,9,7,11,8,8,5,9,12,11,9,11,11,10,14,18,12,8,4,7,8,13,9,16,12,11,3,5,8,11,4,10,11,12,6,9,9,9,6,9,11,12,7,12,11,12,Red_faced_Cormorant
9,14,11,9,5,10,13,15,4,9,7,7,5,13,14,13,3,9,11,9,7,12,14,11,6,12,15,11,7,15,15,14,10,16,12,9,6,11,14,15,4,11,9,8,6,11,10,11,5,8,6,11,8,11,14,15,6,13,15,14,10,15,16,12,10,14,14,11,6,8,12,16,5,12,11,12,6,7,10,10,5,12,13,10,8,11,8,8,6,14,15,14,10,14,14,13,9,14,13,10,6,10,11,15,5,14,15,13,5,6,10,12,3,14,14,14,7,11,11,10,7,14,15,15,8,14,15,14,Red_faced_Cormorant
11,11,6,6,4,7,9,14,7,7,4,4,3,9,11,13,7,8,5,5,5,9,12,11,9,11,7,7,6,13,11,13,13,14,7,5,4,8,10,14,8,10,6,5,4,9,9,11,9,8,4,7,6,9,12,14,9,10,7,9,7,12,13,12,12,14,10,6,3,5,8,13,8,11,8,9,4,5,7,9,9,12,9,7,5,9,6,9,9,12,11,11,8,11,10,11,11,13,8,7,3,7,7,12,8,15,11,8,2,4,7,9,7,14,10,9,4,7,7,9,9,13,12,13,6,10,8,9,Red_faced_Cormorant
9,14,12,11,5,9,15,15,4,9,8,7,5,13,14,13,4,9,9,8,6,11,13,12,6,11,13,11,7,14,14,14,9,16,14,10,6,9,14,13,5,12,9,8,5,10,9,9,6,8,6,11,7,8,10,13,7,14,14,12,9,12,14,11,9,12,15,11,5,8,13,16,6,11,10,12,5,6,9,11,6,11,10,9,7,10,7,8,6,15,14,13,9,12,12,11,9,12,12,11,4,11,12,15,6,13,12,12,4,6,10,13,3,13,12,13,6,10,10,9,6,13,16,17,7,13,11,10,Red_faced_Cormorant
10,12,9,9,7,8,7,10,8,10,6,5,5,9,8,10,8,11,7,5,5,8,9,10,7,10,8,6,5,9,10,11,11,11,8,7,7,10,8,12,8,11,6,6,5,9,7,10,10,8,4,8,6,6,7,11,8,10,9,8,6,7,7,7,10,11,8,9,7,7,8,14,8,10,7,10,6,6,7,10,9,10,8,7,6,8,5,8,7,9,8,8,6,8,7,8,10,10,6,9,7,10,7,11,8,12,7,10,5,5,7,12,8,11,8,9,5,7,7,10,9,9,8,8,5,9,9,10,Red_faced_Cormorant
5,7,7,11,5,5,4,7,10,10,5,6,3,4,2,10,12,14,6,3,3,4,5,9,6,6,4,1,1,3,5,8,5,6,9,8,4,10,11,8,8,13,11,9,4,8,7,9,15,18,6,5,2,2,7,9,8,8,6,2,1,3,7,4,4,3,4,6,4,9,10,10,7,7,4,10,4,8,13,15,14,7,3,2,2,4,10,20,6,6,4,3,1,2,3,4,4,3,4,6,4,9,6,7,9,8,8,4,3,6,6,10,9,11,6,3,3,4,6,10,6,11,4,3,2,3,3,2,Red_faced_Cormorant
8,7,11,9,3,4,6,10,10,7,5,5,3,5,6,12,11,7,6,3,3,4,5,11,7,7,9,6,4,5,5,11,11,8,8,9,4,6,9,13,9,8,6,5,3,6,8,10,11,7,6,6,3,5,7,10,7,6,9,8,5,5,5,7,11,8,8,10,4,7,9,13,9,9,6,6,3,5,8,11,10,6,7,4,3,6,5,11,7,7,7,6,5,7,5,10,12,6,2,8,5,10,7,15,10,10,3,5,3,4,7,15,9,10,5,7,4,5,4,12,7,9,7,8,5,8,4,10,Red_faced_Cormorant
10,15,11,9,5,9,13,15,5,10,8,7,4,11,13,14,4,9,10,9,7,11,13,11,6,12,15,11,7,15,14,12,11,16,12,9,7,11,13,14,5,12,9,7,5,10,9,11,5,9,6,11,7,10,12,12,6,13,14,13,9,13,14,10,10,15,13,10,6,8,11,16,6,11,9,11,5,7,10,12,5,10,11,10,7,11,8,9,6,12,12,13,9,13,14,13,10,14,12,9,5,10,11,17,6,14,13,11,4,6,10,13,3,13,12,14,7,10,10,10,7,13,14,15,7,13,14,14,Red_faced_Cormorant
9,10,10,8,5,8,12,14,5,8,7,6,5,11,12,12,5,9,9,8,6,10,12,11,7,10,12,10,8,14,13,12,11,13,9,7,5,9,13,15,5,9,7,7,6,12,9,10,7,9,5,10,7,9,11,11,7,12,12,12,9,12,13,10,11,14,12,8,5,6,9,14,5,10,10,13,6,7,9,8,6,10,11,9,7,11,7,8,7,13,12,12,9,12,11,12,9,13,12,9,6,8,9,12,6,13,13,12,5,6,8,10,4,13,13,13,6,9,10,9,7,12,14,15,7,12,13,11,Red_faced_Cormorant
